customer_id,signup_date,city,acquisition_channel,checkout_variant,signup_month
2585,2025-05-20,Pune,direct,variant,2025-05
2586,2025-06-15,Kolkata,paid_social,control,2025-06
2587,2025-05-15,Hyderabad,organic_search,control,2025-05
2588,2025-04-13,Chennai,paid_social,control,2025-04
2589,2025-08-04,Ahmedabad,paid_social,variant,2025-08
2590,2025-05-13,Kolkata,email,variant,2025-05
2591,2025-03-01,Ahmedabad,paid_social,variant,2025-03
2592,2025-05-27,Pune,organic_search,variant,2025-05
2593,2025-06-09,Bengaluru,direct,variant,2025-06
2594,2025-03-22,Ahmedabad,paid_social,control,2025-03
2595,2025-04-26,Chennai,organic_search,variant,2025-04
2596,2025-03-14,Delhi,direct,variant,2025-03
2597,2025-06-23,Bengaluru,email,variant,2025-06
2598,2025-07-12,Bengaluru,email,control,2025-07
2599,2025-08-01,Kolkata,paid_social,variant,2025-08
2600,2025-04-30,Mumbai,paid_social,control,2025-04
2601,2025-08-01,Chennai,paid_social,variant,2025-08
2602,2025-04-26,Pune,organic_search,variant,2025-04
2603,2025-07-12,Mumbai,organic_search,variant,2025-07
2604,2025-06-07,Pune,referral,control,2025-06
2605,2025-07-11,Kolkata,email,control,2025-07
2606,2025-07-06,Chennai,paid_social,variant,2025-07
2607,2025-06-23,Pune,organic_search,variant,2025-06
2608,2025-04-27,Bengaluru,email,variant,2025-04
2609,2025-06-01,Delhi,organic_search,control,2025-06
2610,2025-07-19,Mumbai,organic_search,variant,2025-07
2611,2025-08-07,Bengaluru,organic_search,variant,2025-08
2612,2025-07-30,Chennai,email,control,2025-07
2613,2025-04-25,Mumbai,email,control,2025-04
2614,2025-05-31,Ahmedabad,organic_search,variant,2025-05
2615,2025-03-06,Pune,organic_search,control,2025-03
2616,2025-06-29,Bengaluru,email,variant,2025-06
2617,2025-08-11,Ahmedabad,paid_social,variant,2025-08
2618,2025-03-17,Delhi,email,control,2025-03
2619,2025-06-07,Ahmedabad,organic_search,control,2025-06
2620,2025-07-31,Bengaluru,email,variant,2025-07
2621,2025-08-01,Hyderabad,referral,variant,2025-08
2622,2025-05-26,Hyderabad,email,variant,2025-05
2623,2025-03-23,Ahmedabad,organic_search,variant,2025-03
2624,2025-08-24,Bengaluru,email,variant,2025-08
2625,2025-08-12,Ahmedabad,organic_search,variant,2025-08
2626,2025-06-14,Bengaluru,organic_search,variant,2025-06
2627,2025-08-20,Bengaluru,organic_search,variant,2025-08
2628,2025-03-18,Chennai,referral,control,2025-03
2629,2025-06-11,Chennai,paid_social,control,2025-06
2630,2025-03-09,Bengaluru,direct,variant,2025-03
2631,2025-08-11,Delhi,paid_social,control,2025-08
2632,2025-06-30,Hyderabad,paid_social,variant,2025-06
2633,2025-08-03,Pune,organic_search,variant,2025-08
2634,2025-06-19,Mumbai,email,control,2025-06
2635,2025-03-25,Mumbai,organic_search,control,2025-03
2636,2025-03-03,Ahmedabad,paid_social,variant,2025-03
2637,2025-05-02,Mumbai,organic_search,control,2025-05
2638,2025-07-01,Hyderabad,paid_social,variant,2025-07
2639,2025-03-23,Kolkata,paid_social,variant,2025-03
2640,2025-08-06,Bengaluru,organic_search,control,2025-08
2641,2025-04-09,Hyderabad,organic_search,variant,2025-04
2642,2025-04-30,Mumbai,referral,variant,2025-04
2643,2025-04-27,Kolkata,organic_search,control,2025-04
2644,2025-05-12,Chennai,organic_search,control,2025-05
2645,2025-05-22,Kolkata,organic_search,control,2025-05
2646,2025-03-20,Kolkata,paid_social,variant,2025-03
2647,2025-06-02,Bengaluru,email,control,2025-06
2648,2025-07-21,Mumbai,organic_search,control,2025-07
2649,2025-08-13,Bengaluru,paid_social,control,2025-08
2650,2025-04-16,Delhi,email,control,2025-04
2651,2025-08-03,Pune,organic_search,control,2025-08
2652,2025-08-21,Delhi,referral,variant,2025-08
2653,2025-08-24,Ahmedabad,referral,control,2025-08
2654,2025-05-11,Pune,organic_search,variant,2025-05
2655,2025-07-31,Bengaluru,organic_search,control,2025-07
2656,2025-06-22,Ahmedabad,organic_search,control,2025-06
2657,2025-03-25,Kolkata,organic_search,control,2025-03
2658,2025-04-14,Hyderabad,paid_social,variant,2025-04
2659,2025-07-15,Delhi,paid_social,variant,2025-07
2660,2025-03-07,Bengaluru,paid_social,control,2025-03
2661,2025-05-01,Pune,organic_search,variant,2025-05
2662,2025-07-25,Kolkata,organic_search,control,2025-07
2663,2025-03-14,Bengaluru,referral,variant,2025-03
2664,2025-05-07,Chennai,referral,variant,2025-05
2665,2025-04-19,Bengaluru,organic_search,control,2025-04
2666,2025-05-30,Delhi,email,control,2025-05
2667,2025-04-02,Hyderabad,paid_social,control,2025-04
2668,2025-08-04,Delhi,email,variant,2025-08
2669,2025-03-13,Hyderabad,paid_social,control,2025-03
2670,2025-08-08,Bengaluru,direct,variant,2025-08
2671,2025-07-04,Bengaluru,organic_search,control,2025-07
2672,2025-08-07,Kolkata,organic_search,variant,2025-08
2673,2025-08-07,Bengaluru,referral,control,2025-08
2674,2025-04-14,Chennai,organic_search,variant,2025-04
2675,2025-08-13,Chennai,organic_search,control,2025-08
2676,2025-06-23,Chennai,email,control,2025-06
2677,2025-08-20,Bengaluru,direct,control,2025-08
2678,2025-08-06,Kolkata,email,variant,2025-08
2679,2025-06-24,Delhi,direct,control,2025-06
2680,2025-05-14,Bengaluru,email,variant,2025-05
2681,2025-03-06,Kolkata,organic_search,variant,2025-03
2682,2025-03-10,Bengaluru,email,control,2025-03
2683,2025-05-20,Chennai,direct,control,2025-05
2684,2025-07-22,Mumbai,direct,control,2025-07
2685,2025-06-09,Pune,organic_search,control,2025-06
2686,2025-05-04,Kolkata,organic_search,control,2025-05
2687,2025-04-05,Chennai,direct,variant,2025-04
2688,2025-06-01,Pune,organic_search,control,2025-06
2689,2025-06-18,Kolkata,organic_search,control,2025-06
2690,2025-08-12,Bengaluru,direct,variant,2025-08
2691,2025-07-11,Hyderabad,paid_social,control,2025-07
2692,2025-06-17,Mumbai,organic_search,variant,2025-06
2693,2025-08-21,Chennai,organic_search,variant,2025-08
2694,2025-05-22,Chennai,organic_search,control,2025-05
2695,2025-08-01,Kolkata,direct,variant,2025-08
2696,2025-05-16,Chennai,paid_social,variant,2025-05
2697,2025-03-25,Delhi,organic_search,variant,2025-03
2698,2025-05-21,Chennai,paid_social,variant,2025-05
2699,2025-03-10,Kolkata,organic_search,variant,2025-03
2700,2025-03-11,Delhi,organic_search,variant,2025-03
2701,2025-08-22,Hyderabad,organic_search,variant,2025-08
2702,2025-06-29,Ahmedabad,paid_social,variant,2025-06
2703,2025-04-14,Hyderabad,organic_search,variant,2025-04
2704,2025-08-01,Kolkata,organic_search,variant,2025-08
2705,2025-03-26,Pune,paid_social,control,2025-03
2706,2025-04-01,Chennai,paid_social,variant,2025-04
2707,2025-06-29,Chennai,organic_search,control,2025-06
2708,2025-04-09,Chennai,organic_search,control,2025-04
2709,2025-07-04,Kolkata,organic_search,control,2025-07
2710,2025-08-11,Ahmedabad,paid_social,control,2025-08
2711,2025-03-09,Bengaluru,email,variant,2025-03
2712,2025-03-10,Ahmedabad,organic_search,control,2025-03
2713,2025-08-13,Chennai,direct,variant,2025-08
2714,2025-06-14,Pune,email,variant,2025-06
2715,2025-06-25,Bengaluru,organic_search,control,2025-06
2716,2025-05-13,Hyderabad,organic_search,control,2025-05
2717,2025-05-15,Chennai,organic_search,variant,2025-05
2718,2025-07-17,Bengaluru,organic_search,variant,2025-07
2719,2025-06-03,Bengaluru,paid_social,control,2025-06
2720,2025-03-19,Kolkata,organic_search,control,2025-03
2721,2025-06-23,Hyderabad,direct,control,2025-06
2722,2025-07-07,Chennai,paid_social,control,2025-07
2723,2025-03-05,Mumbai,email,control,2025-03
2724,2025-05-09,Mumbai,direct,variant,2025-05
2725,2025-07-06,Kolkata,paid_social,control,2025-07
2726,2025-06-15,Delhi,referral,control,2025-06
2727,2025-03-25,Kolkata,referral,variant,2025-03
2728,2025-03-17,Ahmedabad,paid_social,variant,2025-03
2729,2025-06-02,Hyderabad,organic_search,control,2025-06
2730,2025-05-08,Ahmedabad,paid_social,variant,2025-05
2731,2025-08-17,Hyderabad,organic_search,variant,2025-08
2732,2025-06-08,Ahmedabad,paid_social,control,2025-06
2733,2025-08-14,Delhi,paid_social,control,2025-08
2734,2025-04-19,Hyderabad,paid_social,variant,2025-04
2735,2025-05-09,Hyderabad,direct,variant,2025-05
2736,2025-03-19,Kolkata,organic_search,variant,2025-03
2737,2025-06-10,Mumbai,paid_social,control,2025-06
2738,2025-04-03,Kolkata,organic_search,variant,2025-04
2739,2025-05-10,Mumbai,direct,control,2025-05
2740,2025-05-12,Bengaluru,email,variant,2025-05
2741,2025-03-31,Pune,organic_search,variant,2025-03
2742,2025-03-25,Delhi,email,control,2025-03
2743,2025-06-13,Hyderabad,organic_search,control,2025-06
2744,2025-07-30,Ahmedabad,email,variant,2025-07
2745,2025-04-24,Kolkata,paid_social,variant,2025-04
2746,2025-05-23,Mumbai,paid_social,control,2025-05
2747,2025-03-31,Pune,email,variant,2025-03
2748,2025-07-03,Pune,direct,control,2025-07
2749,2025-05-10,Mumbai,direct,control,2025-05
2750,2025-08-12,Chennai,paid_social,control,2025-08
2751,2025-04-20,Pune,email,variant,2025-04
2752,2025-03-12,Chennai,paid_social,control,2025-03
2753,2025-06-16,Bengaluru,direct,variant,2025-06
2754,2025-05-30,Bengaluru,direct,control,2025-05
2755,2025-08-16,Chennai,organic_search,variant,2025-08
2756,2025-08-23,Chennai,organic_search,variant,2025-08
2757,2025-08-12,Delhi,organic_search,control,2025-08
2758,2025-06-11,Delhi,organic_search,control,2025-06
2759,2025-05-08,Pune,paid_social,control,2025-05
2760,2025-05-26,Kolkata,organic_search,control,2025-05
2761,2025-03-01,Delhi,paid_social,variant,2025-03
2762,2025-05-08,Delhi,organic_search,variant,2025-05
2763,2025-05-03,Kolkata,organic_search,control,2025-05
2764,2025-03-25,Chennai,email,variant,2025-03
2765,2025-04-13,Ahmedabad,paid_social,control,2025-04
2766,2025-06-24,Kolkata,paid_social,control,2025-06
2767,2025-05-18,Ahmedabad,direct,control,2025-05
2768,2025-08-13,Delhi,referral,control,2025-08
2769,2025-05-14,Bengaluru,paid_social,variant,2025-05
2770,2025-08-03,Delhi,organic_search,control,2025-08
2771,2025-06-14,Mumbai,organic_search,variant,2025-06
2772,2025-03-20,Kolkata,referral,control,2025-03
2773,2025-04-27,Chennai,email,variant,2025-04
2774,2025-07-14,Mumbai,direct,control,2025-07
2775,2025-06-25,Delhi,email,control,2025-06
2776,2025-04-26,Delhi,organic_search,control,2025-04
2777,2025-06-13,Hyderabad,paid_social,control,2025-06
2778,2025-08-10,Hyderabad,direct,control,2025-08
2779,2025-05-03,Bengaluru,direct,control,2025-05
2780,2025-03-08,Ahmedabad,organic_search,variant,2025-03
2781,2025-04-24,Delhi,paid_social,control,2025-04
2782,2025-08-01,Pune,organic_search,variant,2025-08
2783,2025-07-10,Hyderabad,referral,variant,2025-07
2784,2025-08-17,Hyderabad,organic_search,variant,2025-08
2785,2025-08-04,Kolkata,email,variant,2025-08
2786,2025-03-28,Ahmedabad,organic_search,control,2025-03
2787,2025-04-18,Mumbai,email,variant,2025-04
2788,2025-03-01,Hyderabad,email,variant,2025-03
2789,2025-03-07,Mumbai,organic_search,variant,2025-03
2790,2025-08-18,Hyderabad,direct,control,2025-08
2791,2025-08-22,Pune,direct,variant,2025-08
2792,2025-03-26,Hyderabad,direct,control,2025-03
2793,2025-07-22,Bengaluru,organic_search,control,2025-07
2794,2025-06-01,Bengaluru,email,control,2025-06
2795,2025-03-21,Bengaluru,paid_social,control,2025-03
2796,2025-08-01,Bengaluru,paid_social,variant,2025-08
2797,2025-07-31,Bengaluru,paid_social,variant,2025-07
2798,2025-06-18,Chennai,email,control,2025-06
2799,2025-07-12,Mumbai,organic_search,variant,2025-07
2800,2025-05-18,Mumbai,paid_social,variant,2025-05
2801,2025-07-22,Pune,organic_search,variant,2025-07
2802,2025-05-01,Chennai,organic_search,variant,2025-05
2803,2025-08-12,Bengaluru,organic_search,control,2025-08
2804,2025-03-24,Delhi,organic_search,control,2025-03
2805,2025-04-12,Pune,direct,variant,2025-04
2806,2025-08-12,Hyderabad,paid_social,control,2025-08
2807,2025-04-13,Chennai,organic_search,variant,2025-04
2808,2025-04-25,Delhi,direct,variant,2025-04
2809,2025-06-30,Mumbai,referral,variant,2025-06
2810,2025-04-24,Pune,direct,control,2025-04
2811,2025-06-21,Hyderabad,direct,variant,2025-06
2812,2025-04-22,Chennai,referral,variant,2025-04
2813,2025-04-11,Pune,paid_social,control,2025-04
2814,2025-08-12,Bengaluru,referral,control,2025-08
2815,2025-04-10,Delhi,referral,control,2025-04
2816,2025-03-08,Delhi,organic_search,control,2025-03
2817,2025-07-23,Kolkata,direct,variant,2025-07
2818,2025-08-12,Delhi,direct,variant,2025-08
2819,2025-03-21,Pune,direct,control,2025-03
2820,2025-07-01,Kolkata,direct,variant,2025-07
2821,2025-06-21,Ahmedabad,paid_social,control,2025-06
2822,2025-07-17,Bengaluru,paid_social,control,2025-07
2823,2025-03-28,Mumbai,email,control,2025-03
2824,2025-08-01,Kolkata,email,variant,2025-08
2825,2025-06-14,Chennai,direct,variant,2025-06
2826,2025-08-12,Bengaluru,direct,variant,2025-08
2827,2025-05-15,Pune,email,variant,2025-05
2828,2025-07-30,Delhi,referral,control,2025-07
2829,2025-06-12,Chennai,organic_search,variant,2025-06
2830,2025-03-09,Chennai,referral,control,2025-03
2831,2025-08-15,Bengaluru,organic_search,control,2025-08
2832,2025-07-05,Hyderabad,paid_social,variant,2025-07
2833,2025-04-12,Bengaluru,organic_search,control,2025-04
2834,2025-06-16,Mumbai,paid_social,control,2025-06
2835,2025-05-01,Delhi,paid_social,control,2025-05
2836,2025-06-21,Ahmedabad,organic_search,control,2025-06
2837,2025-08-18,Hyderabad,email,variant,2025-08
2838,2025-07-30,Delhi,email,control,2025-07
2839,2025-04-01,Mumbai,organic_search,variant,2025-04
2840,2025-08-21,Bengaluru,email,variant,2025-08
2841,2025-05-07,Ahmedabad,organic_search,variant,2025-05
2842,2025-07-23,Hyderabad,organic_search,control,2025-07
2843,2025-07-12,Ahmedabad,organic_search,variant,2025-07
2844,2025-05-09,Hyderabad,paid_social,control,2025-05
2845,2025-05-07,Kolkata,direct,control,2025-05
2846,2025-05-18,Kolkata,paid_social,variant,2025-05
2847,2025-08-01,Mumbai,direct,control,2025-08
2848,2025-05-11,Mumbai,paid_social,variant,2025-05
2849,2025-04-09,Ahmedabad,direct,control,2025-04
2850,2025-05-04,Ahmedabad,referral,variant,2025-05
2851,2025-04-09,Delhi,paid_social,variant,2025-04
2852,2025-05-14,Chennai,organic_search,variant,2025-05
2853,2025-03-19,Ahmedabad,organic_search,control,2025-03
2854,2025-03-03,Ahmedabad,paid_social,control,2025-03
2855,2025-07-23,Bengaluru,paid_social,variant,2025-07
2856,2025-03-25,Kolkata,organic_search,variant,2025-03
2857,2025-06-18,Chennai,direct,control,2025-06
2858,2025-07-24,Ahmedabad,referral,control,2025-07
2859,2025-07-10,Delhi,organic_search,variant,2025-07
2860,2025-05-23,Pune,organic_search,variant,2025-05
2861,2025-04-20,Mumbai,organic_search,variant,2025-04
2862,2025-08-13,Bengaluru,paid_social,variant,2025-08
2863,2025-08-03,Mumbai,direct,control,2025-08
2864,2025-06-14,Hyderabad,paid_social,control,2025-06
2865,2025-03-26,Kolkata,organic_search,variant,2025-03
2866,2025-03-28,Chennai,paid_social,variant,2025-03
2867,2025-04-12,Bengaluru,organic_search,control,2025-04
2868,2025-03-07,Hyderabad,paid_social,variant,2025-03
2869,2025-08-18,Bengaluru,paid_social,control,2025-08
2870,2025-04-02,Chennai,email,control,2025-04
2871,2025-04-04,Bengaluru,paid_social,variant,2025-04
2872,2025-08-13,Mumbai,direct,control,2025-08
2873,2025-07-26,Pune,organic_search,control,2025-07
2874,2025-04-09,Kolkata,direct,variant,2025-04
2875,2025-05-12,Hyderabad,organic_search,control,2025-05
2876,2025-06-08,Delhi,organic_search,control,2025-06
2877,2025-06-11,Mumbai,direct,variant,2025-06
2878,2025-07-29,Ahmedabad,email,control,2025-07
2879,2025-08-14,Kolkata,organic_search,variant,2025-08
2880,2025-08-14,Delhi,paid_social,control,2025-08
2881,2025-03-09,Mumbai,email,control,2025-03
2882,2025-04-07,Delhi,referral,variant,2025-04
2883,2025-06-20,Hyderabad,email,control,2025-06
2884,2025-03-06,Kolkata,organic_search,variant,2025-03
2885,2025-05-01,Delhi,paid_social,variant,2025-05
2886,2025-03-02,Kolkata,organic_search,variant,2025-03
2887,2025-08-22,Mumbai,organic_search,control,2025-08
2888,2025-03-11,Chennai,paid_social,control,2025-03
2889,2025-03-03,Bengaluru,direct,variant,2025-03
2890,2025-04-24,Ahmedabad,organic_search,control,2025-04
2891,2025-03-05,Hyderabad,direct,variant,2025-03
2892,2025-06-08,Bengaluru,email,variant,2025-06
2893,2025-04-30,Delhi,direct,control,2025-04
2894,2025-08-17,Kolkata,organic_search,control,2025-08
2895,2025-04-19,Hyderabad,paid_social,variant,2025-04
2896,2025-06-20,Bengaluru,organic_search,variant,2025-06
2897,2025-06-06,Chennai,organic_search,control,2025-06
2898,2025-06-08,Pune,organic_search,variant,2025-06
2899,2025-07-25,Chennai,organic_search,variant,2025-07
2900,2025-04-23,Hyderabad,organic_search,control,2025-04
2901,2025-05-31,Mumbai,organic_search,control,2025-05
2902,2025-07-18,Mumbai,referral,variant,2025-07
2903,2025-08-20,Mumbai,direct,variant,2025-08
2904,2025-06-14,Pune,organic_search,variant,2025-06
2905,2025-06-16,Pune,referral,control,2025-06
2906,2025-07-29,Chennai,organic_search,variant,2025-07
2907,2025-05-30,Ahmedabad,paid_social,variant,2025-05
2908,2025-07-29,Delhi,direct,variant,2025-07
2909,2025-03-05,Ahmedabad,paid_social,control,2025-03
2910,2025-05-27,Ahmedabad,organic_search,control,2025-05
2911,2025-03-18,Pune,paid_social,variant,2025-03
2912,2025-03-22,Pune,paid_social,control,2025-03
2913,2025-05-08,Delhi,email,control,2025-05
2914,2025-04-26,Delhi,paid_social,variant,2025-04
2915,2025-05-05,Mumbai,paid_social,control,2025-05
2916,2025-05-25,Chennai,organic_search,variant,2025-05
2917,2025-05-30,Hyderabad,paid_social,variant,2025-05
2918,2025-07-29,Delhi,organic_search,variant,2025-07
2919,2025-07-31,Delhi,direct,control,2025-07
2920,2025-05-22,Mumbai,email,variant,2025-05
2921,2025-04-07,Chennai,paid_social,variant,2025-04
2922,2025-07-11,Chennai,email,variant,2025-07
2923,2025-03-14,Chennai,organic_search,control,2025-03
2924,2025-06-21,Mumbai,organic_search,control,2025-06
2925,2025-05-09,Mumbai,paid_social,variant,2025-05
2926,2025-03-31,Mumbai,paid_social,control,2025-03
2927,2025-06-09,Kolkata,email,variant,2025-06
2928,2025-04-08,Chennai,referral,control,2025-04
2929,2025-04-20,Bengaluru,paid_social,control,2025-04
2930,2025-06-20,Mumbai,paid_social,variant,2025-06
2931,2025-04-02,Bengaluru,email,variant,2025-04
2932,2025-07-21,Kolkata,organic_search,variant,2025-07
2933,2025-03-02,Delhi,organic_search,control,2025-03
2934,2025-05-17,Kolkata,referral,variant,2025-05
2935,2025-07-09,Hyderabad,direct,variant,2025-07
2936,2025-04-08,Delhi,referral,control,2025-04
2937,2025-07-12,Ahmedabad,organic_search,control,2025-07
2938,2025-07-07,Pune,organic_search,control,2025-07
2939,2025-08-20,Chennai,paid_social,variant,2025-08
2940,2025-04-27,Mumbai,referral,control,2025-04
2941,2025-07-21,Bengaluru,organic_search,variant,2025-07
2942,2025-08-10,Chennai,organic_search,control,2025-08
2943,2025-07-13,Chennai,organic_search,variant,2025-07
2944,2025-04-12,Mumbai,direct,variant,2025-04
2945,2025-07-21,Pune,direct,variant,2025-07
2946,2025-03-16,Ahmedabad,email,control,2025-03
2947,2025-06-12,Kolkata,organic_search,control,2025-06
2948,2025-05-11,Delhi,email,variant,2025-05
2949,2025-06-09,Ahmedabad,paid_social,control,2025-06
2950,2025-06-14,Chennai,organic_search,variant,2025-06
2951,2025-03-20,Mumbai,organic_search,control,2025-03
2952,2025-06-11,Delhi,paid_social,control,2025-06
2953,2025-08-20,Ahmedabad,organic_search,control,2025-08
2954,2025-05-23,Delhi,referral,variant,2025-05
2955,2025-04-12,Mumbai,paid_social,variant,2025-04
2956,2025-08-23,Hyderabad,paid_social,control,2025-08
2957,2025-03-05,Pune,email,control,2025-03
2958,2025-05-26,Pune,email,control,2025-05
