session_id,customer_id,event_date,funnel_step,category,checkout_variant
7116,2202,2025-04-09 00:00:00,view,Home & Kitchen,variant
7116,2202,2025-04-09 00:03:00,add_to_cart,Beauty,variant
7116,2202,2025-04-09 00:06:00,checkout,Electronics,variant
7117,2203,2025-03-14 00:00:00,view,Books,variant
7118,2203,2025-03-15 00:00:00,view,Fashion,variant
7119,2203,2025-04-30 00:00:00,view,Beauty,variant
7120,2204,2025-05-16 00:00:00,view,Home & Kitchen,variant
7121,2204,2025-06-27 00:00:00,view,Electronics,variant
7122,2204,2025-06-24 00:00:00,view,Beauty,variant
7123,2205,2025-05-03 00:00:00,view,Electronics,variant
7123,2205,2025-05-03 00:03:00,add_to_cart,Beauty,variant
7123,2205,2025-05-03 00:06:00,checkout,Electronics,variant
7123,2205,2025-05-03 00:09:00,purchase,Books,variant
7124,2205,2025-05-02 00:00:00,view,Fashion,variant
7124,2205,2025-05-02 00:03:00,add_to_cart,Electronics,variant
7124,2205,2025-05-02 00:06:00,checkout,Beauty,variant
7124,2205,2025-05-02 00:09:00,purchase,Beauty,variant
7125,2205,2025-05-10 00:00:00,view,Fashion,variant
7125,2205,2025-05-10 00:03:00,add_to_cart,Beauty,variant
7126,2206,2025-08-20 00:00:00,view,Electronics,variant
7126,2206,2025-08-20 00:03:00,add_to_cart,Home & Kitchen,variant
7127,2206,2025-08-01 00:00:00,view,Home & Kitchen,variant
7127,2206,2025-08-01 00:03:00,add_to_cart,Beauty,variant
7128,2206,2025-08-08 00:00:00,view,Home & Kitchen,variant
7129,2207,2025-04-03 00:00:00,view,Electronics,control
7130,2207,2025-04-12 00:00:00,view,Books,control
7131,2207,2025-06-24 00:00:00,view,Books,control
7132,2207,2025-07-15 00:00:00,view,Books,control
7132,2207,2025-07-15 00:03:00,add_to_cart,Books,control
7132,2207,2025-07-15 00:06:00,checkout,Fashion,control
7132,2207,2025-07-15 00:09:00,purchase,Electronics,control
7133,2207,2025-07-03 00:00:00,view,Books,control
7133,2207,2025-07-03 00:03:00,add_to_cart,Electronics,control
7133,2207,2025-07-03 00:06:00,checkout,Home & Kitchen,control
7133,2207,2025-07-03 00:09:00,purchase,Sports,control
7134,2207,2025-07-06 00:00:00,view,Fashion,control
7135,2207,2025-06-23 00:00:00,view,Electronics,control
7136,2208,2025-09-02 00:00:00,view,Beauty,control
7136,2208,2025-09-02 00:03:00,add_to_cart,Books,control
7136,2208,2025-09-02 00:06:00,checkout,Sports,control
7136,2208,2025-09-02 00:09:00,purchase,Sports,control
7137,2208,2025-09-05 00:00:00,view,Sports,control
7138,2208,2025-08-19 00:00:00,view,Books,control
7138,2208,2025-08-19 00:03:00,add_to_cart,Electronics,control
7138,2208,2025-08-19 00:06:00,checkout,Beauty,control
7139,2209,2025-04-16 00:00:00,view,Books,control
7139,2209,2025-04-16 00:03:00,add_to_cart,Electronics,control
7139,2209,2025-04-16 00:06:00,checkout,Beauty,control
7139,2209,2025-04-16 00:09:00,purchase,Home & Kitchen,control
7140,2209,2025-04-22 00:00:00,view,Fashion,control
7140,2209,2025-04-22 00:03:00,add_to_cart,Electronics,control
7140,2209,2025-04-22 00:06:00,checkout,Fashion,control
7141,2209,2025-04-13 00:00:00,view,Fashion,control
7142,2210,2025-04-13 00:00:00,view,Electronics,control
7142,2210,2025-04-13 00:03:00,add_to_cart,Electronics,control
7142,2210,2025-04-13 00:06:00,checkout,Books,control
7142,2210,2025-04-13 00:09:00,purchase,Home & Kitchen,control
7143,2210,2025-04-10 00:00:00,view,Electronics,control
7143,2210,2025-04-10 00:03:00,add_to_cart,Home & Kitchen,control
7143,2210,2025-04-10 00:06:00,checkout,Electronics,control
7143,2210,2025-04-10 00:09:00,purchase,Sports,control
7144,2210,2025-03-27 00:00:00,view,Books,control
7145,2210,2025-03-31 00:00:00,view,Fashion,control
7146,2211,2025-07-11 00:00:00,view,Fashion,variant
7146,2211,2025-07-11 00:03:00,add_to_cart,Beauty,variant
7146,2211,2025-07-11 00:06:00,checkout,Sports,variant
7146,2211,2025-07-11 00:09:00,purchase,Sports,variant
7147,2211,2025-07-27 00:00:00,view,Home & Kitchen,variant
7148,2212,2025-07-21 00:00:00,view,Beauty,control
7148,2212,2025-07-21 00:03:00,add_to_cart,Fashion,control
7148,2212,2025-07-21 00:06:00,checkout,Electronics,control
7149,2212,2025-08-04 00:00:00,view,Electronics,control
7150,2213,2025-06-25 00:00:00,view,Beauty,variant
7151,2213,2025-07-04 00:00:00,view,Books,variant
7151,2213,2025-07-04 00:03:00,add_to_cart,Fashion,variant
7152,2213,2025-06-15 00:00:00,view,Sports,variant
7152,2213,2025-06-15 00:03:00,add_to_cart,Home & Kitchen,variant
7152,2213,2025-06-15 00:06:00,checkout,Home & Kitchen,variant
7152,2213,2025-06-15 00:09:00,purchase,Books,variant
7153,2214,2025-03-17 00:00:00,view,Books,variant
7153,2214,2025-03-17 00:03:00,add_to_cart,Electronics,variant
7154,2214,2025-03-10 00:00:00,view,Home & Kitchen,variant
7154,2214,2025-03-10 00:03:00,add_to_cart,Sports,variant
7155,2214,2025-04-18 00:00:00,view,Electronics,variant
7156,2214,2025-05-03 00:00:00,view,Fashion,variant
7157,2215,2025-03-28 00:00:00,view,Beauty,control
7157,2215,2025-03-28 00:03:00,add_to_cart,Home & Kitchen,control
7158,2215,2025-03-27 00:00:00,view,Beauty,control
7159,2215,2025-03-26 00:00:00,view,Sports,control
7160,2215,2025-04-04 00:00:00,view,Electronics,control
7160,2215,2025-04-04 00:03:00,add_to_cart,Electronics,control
7161,2215,2025-05-31 00:00:00,view,Books,control
7162,2215,2025-06-19 00:00:00,view,Beauty,control
7163,2216,2025-05-30 00:00:00,view,Fashion,control
7164,2217,2025-05-13 00:00:00,view,Beauty,control
7165,2217,2025-05-21 00:00:00,view,Fashion,control
7166,2217,2025-05-30 00:00:00,view,Beauty,control
7166,2217,2025-05-30 00:03:00,add_to_cart,Electronics,control
7166,2217,2025-05-30 00:06:00,checkout,Fashion,control
7166,2217,2025-05-30 00:09:00,purchase,Home & Kitchen,control
7167,2217,2025-05-30 00:00:00,view,Sports,control
7168,2217,2025-06-08 00:00:00,view,Beauty,control
7169,2217,2025-07-25 00:00:00,view,Books,control
7169,2217,2025-07-25 00:03:00,add_to_cart,Beauty,control
7169,2217,2025-07-25 00:06:00,checkout,Beauty,control
7170,2217,2025-07-30 00:00:00,view,Books,control
7171,2217,2025-07-11 00:00:00,view,Books,control
7172,2218,2025-08-07 00:00:00,view,Books,control
7172,2218,2025-08-07 00:03:00,add_to_cart,Home & Kitchen,control
7173,2218,2025-08-13 00:00:00,view,Fashion,control
7174,2218,2025-08-19 00:00:00,view,Beauty,control
7174,2218,2025-08-19 00:03:00,add_to_cart,Beauty,control
7175,2218,2025-08-15 00:00:00,view,Fashion,control
7176,2219,2025-03-31 00:00:00,view,Sports,variant
7177,2219,2025-05-03 00:00:00,view,Sports,variant
7177,2219,2025-05-03 00:03:00,add_to_cart,Fashion,variant
7177,2219,2025-05-03 00:06:00,checkout,Sports,variant
7177,2219,2025-05-03 00:09:00,purchase,Beauty,variant
7178,2220,2025-05-13 00:00:00,view,Beauty,variant
7178,2220,2025-05-13 00:03:00,add_to_cart,Beauty,variant
7178,2220,2025-05-13 00:06:00,checkout,Fashion,variant
7178,2220,2025-05-13 00:09:00,purchase,Sports,variant
7179,2220,2025-05-08 00:00:00,view,Books,variant
7179,2220,2025-05-08 00:03:00,add_to_cart,Fashion,variant
7179,2220,2025-05-08 00:06:00,checkout,Fashion,variant
7180,2221,2025-08-17 00:00:00,view,Electronics,variant
7180,2221,2025-08-17 00:03:00,add_to_cart,Beauty,variant
7181,2222,2025-03-14 00:00:00,view,Electronics,variant
7182,2222,2025-05-04 00:00:00,view,Electronics,variant
7182,2222,2025-05-04 00:03:00,add_to_cart,Sports,variant
7183,2223,2025-04-01 00:00:00,view,Home & Kitchen,variant
7184,2223,2025-06-23 00:00:00,view,Electronics,variant
7185,2223,2025-07-03 00:00:00,view,Beauty,variant
7186,2223,2025-06-23 00:00:00,view,Home & Kitchen,variant
7187,2224,2025-05-16 00:00:00,view,Books,variant
7188,2224,2025-06-01 00:00:00,view,Electronics,variant
7189,2225,2025-05-27 00:00:00,view,Fashion,control
7190,2225,2025-05-15 00:00:00,view,Home & Kitchen,control
7190,2225,2025-05-15 00:03:00,add_to_cart,Beauty,control
7190,2225,2025-05-15 00:06:00,checkout,Beauty,control
7190,2225,2025-05-15 00:09:00,purchase,Beauty,control
7191,2225,2025-05-27 00:00:00,view,Books,control
7192,2226,2025-06-23 00:00:00,view,Books,control
7193,2227,2025-09-02 00:00:00,view,Sports,control
7193,2227,2025-09-02 00:03:00,add_to_cart,Books,control
7194,2228,2025-08-25 00:00:00,view,Beauty,variant
7194,2228,2025-08-25 00:03:00,add_to_cart,Electronics,variant
7194,2228,2025-08-25 00:06:00,checkout,Beauty,variant
7195,2228,2025-08-27 00:00:00,view,Sports,variant
7195,2228,2025-08-27 00:03:00,add_to_cart,Electronics,variant
7195,2228,2025-08-27 00:06:00,checkout,Beauty,variant
7195,2228,2025-08-27 00:09:00,purchase,Books,variant
7196,2229,2025-04-16 00:00:00,view,Books,variant
7196,2229,2025-04-16 00:03:00,add_to_cart,Beauty,variant
7197,2229,2025-04-08 00:00:00,view,Fashion,variant
7198,2229,2025-04-05 00:00:00,view,Electronics,variant
7199,2229,2025-04-17 00:00:00,view,Sports,variant
7200,2229,2025-05-14 00:00:00,view,Books,variant
7200,2229,2025-05-14 00:03:00,add_to_cart,Home & Kitchen,variant
7200,2229,2025-05-14 00:06:00,checkout,Electronics,variant
7200,2229,2025-05-14 00:09:00,purchase,Sports,variant
7201,2230,2025-08-25 00:00:00,view,Electronics,variant
7201,2230,2025-08-25 00:03:00,add_to_cart,Fashion,variant
7201,2230,2025-08-25 00:06:00,checkout,Home & Kitchen,variant
7201,2230,2025-08-25 00:09:00,purchase,Home & Kitchen,variant
7202,2230,2025-08-27 00:00:00,view,Home & Kitchen,variant
7203,2230,2025-08-22 00:00:00,view,Electronics,variant
7204,2231,2025-07-02 00:00:00,view,Fashion,variant
7205,2232,2025-04-10 00:00:00,view,Books,variant
7206,2232,2025-03-20 00:00:00,view,Books,variant
7207,2232,2025-03-29 00:00:00,view,Beauty,variant
7207,2232,2025-03-29 00:03:00,add_to_cart,Books,variant
7207,2232,2025-03-29 00:06:00,checkout,Books,variant
7207,2232,2025-03-29 00:09:00,purchase,Electronics,variant
7208,2232,2025-04-30 00:00:00,view,Books,variant
7209,2232,2025-05-20 00:00:00,view,Fashion,variant
7209,2232,2025-05-20 00:03:00,add_to_cart,Beauty,variant
7210,2232,2025-05-25 00:00:00,view,Electronics,variant
7210,2232,2025-05-25 00:03:00,add_to_cart,Fashion,variant
7210,2232,2025-05-25 00:06:00,checkout,Home & Kitchen,variant
7210,2232,2025-05-25 00:09:00,purchase,Electronics,variant
7211,2233,2025-08-03 00:00:00,view,Books,control
7212,2233,2025-08-28 00:00:00,view,Books,control
7212,2233,2025-08-28 00:03:00,add_to_cart,Fashion,control
7212,2233,2025-08-28 00:06:00,checkout,Electronics,control
7212,2233,2025-08-28 00:09:00,purchase,Electronics,control
7213,2234,2025-03-13 00:00:00,view,Books,control
7214,2234,2025-03-16 00:00:00,view,Beauty,control
7215,2234,2025-03-28 00:00:00,view,Sports,control
7215,2234,2025-03-28 00:03:00,add_to_cart,Books,control
7215,2234,2025-03-28 00:06:00,checkout,Beauty,control
7216,2234,2025-03-14 00:00:00,view,Home & Kitchen,control
7216,2234,2025-03-14 00:03:00,add_to_cart,Fashion,control
7216,2234,2025-03-14 00:06:00,checkout,Home & Kitchen,control
7216,2234,2025-03-14 00:09:00,purchase,Fashion,control
7217,2234,2025-03-05 00:00:00,view,Fashion,control
7217,2234,2025-03-05 00:03:00,add_to_cart,Home & Kitchen,control
7218,2234,2025-05-04 00:00:00,view,Books,control
7218,2234,2025-05-04 00:03:00,add_to_cart,Beauty,control
7218,2234,2025-05-04 00:06:00,checkout,Beauty,control
7219,2234,2025-05-08 00:00:00,view,Fashion,control
7219,2234,2025-05-08 00:03:00,add_to_cart,Electronics,control
7220,2234,2025-05-08 00:00:00,view,Home & Kitchen,control
7221,2235,2025-06-25 00:00:00,view,Beauty,variant
7222,2236,2025-07-21 00:00:00,view,Sports,variant
7223,2236,2025-07-28 00:00:00,view,Electronics,variant
7223,2236,2025-07-28 00:03:00,add_to_cart,Electronics,variant
7223,2236,2025-07-28 00:06:00,checkout,Sports,variant
7223,2236,2025-07-28 00:09:00,purchase,Sports,variant
7224,2237,2025-05-16 00:00:00,view,Electronics,variant
7224,2237,2025-05-16 00:03:00,add_to_cart,Books,variant
7224,2237,2025-05-16 00:06:00,checkout,Electronics,variant
7224,2237,2025-05-16 00:09:00,purchase,Fashion,variant
7225,2237,2025-05-07 00:00:00,view,Sports,variant
7225,2237,2025-05-07 00:03:00,add_to_cart,Beauty,variant
7226,2238,2025-04-18 00:00:00,view,Beauty,control
7227,2238,2025-04-10 00:00:00,view,Fashion,control
7227,2238,2025-04-10 00:03:00,add_to_cart,Beauty,control
7228,2239,2025-05-27 00:00:00,view,Home & Kitchen,variant
7228,2239,2025-05-27 00:03:00,add_to_cart,Fashion,variant
7229,2240,2025-08-12 00:00:00,view,Beauty,variant
7229,2240,2025-08-12 00:03:00,add_to_cart,Home & Kitchen,variant
7229,2240,2025-08-12 00:06:00,checkout,Beauty,variant
7229,2240,2025-08-12 00:09:00,purchase,Books,variant
7230,2240,2025-08-28 00:00:00,view,Books,variant
7230,2240,2025-08-28 00:03:00,add_to_cart,Sports,variant
7230,2240,2025-08-28 00:06:00,checkout,Electronics,variant
7230,2240,2025-08-28 00:09:00,purchase,Fashion,variant
7231,2241,2025-05-01 00:00:00,view,Home & Kitchen,variant
7231,2241,2025-05-01 00:03:00,add_to_cart,Books,variant
7232,2241,2025-04-26 00:00:00,view,Sports,variant
7233,2241,2025-05-08 00:00:00,view,Beauty,variant
7234,2241,2025-05-25 00:00:00,view,Beauty,variant
7235,2241,2025-05-30 00:00:00,view,Beauty,variant
7236,2241,2025-05-22 00:00:00,view,Home & Kitchen,variant
7237,2241,2025-05-27 00:00:00,view,Fashion,variant
7237,2241,2025-05-27 00:03:00,add_to_cart,Books,variant
7238,2241,2025-05-22 00:00:00,view,Sports,variant
7238,2241,2025-05-22 00:03:00,add_to_cart,Home & Kitchen,variant
7239,2241,2025-06-02 00:00:00,view,Books,variant
7239,2241,2025-06-02 00:03:00,add_to_cart,Electronics,variant
7240,2242,2025-06-05 00:00:00,view,Fashion,control
7240,2242,2025-06-05 00:03:00,add_to_cart,Electronics,control
7241,2242,2025-06-20 00:00:00,view,Home & Kitchen,control
7241,2242,2025-06-20 00:03:00,add_to_cart,Beauty,control
7241,2242,2025-06-20 00:06:00,checkout,Beauty,control
7241,2242,2025-06-20 00:09:00,purchase,Fashion,control
7242,2242,2025-06-11 00:00:00,view,Sports,control
7243,2242,2025-06-22 00:00:00,view,Fashion,control
7243,2242,2025-06-22 00:03:00,add_to_cart,Home & Kitchen,control
7243,2242,2025-06-22 00:06:00,checkout,Electronics,control
7244,2243,2025-06-14 00:00:00,view,Fashion,variant
7245,2243,2025-06-11 00:00:00,view,Fashion,variant
7246,2244,2025-03-20 00:00:00,view,Home & Kitchen,variant
7246,2244,2025-03-20 00:03:00,add_to_cart,Fashion,variant
7247,2244,2025-03-13 00:00:00,view,Books,variant
7247,2244,2025-03-13 00:03:00,add_to_cart,Sports,variant
7247,2244,2025-03-13 00:06:00,checkout,Fashion,variant
7247,2244,2025-03-13 00:09:00,purchase,Books,variant
7248,2245,2025-08-10 00:00:00,view,Beauty,variant
7248,2245,2025-08-10 00:03:00,add_to_cart,Beauty,variant
7248,2245,2025-08-10 00:06:00,checkout,Books,variant
7249,2245,2025-07-21 00:00:00,view,Fashion,variant
7250,2245,2025-07-31 00:00:00,view,Fashion,variant
7250,2245,2025-07-31 00:03:00,add_to_cart,Sports,variant
7251,2246,2025-07-31 00:00:00,view,Home & Kitchen,variant
7252,2246,2025-08-04 00:00:00,view,Fashion,variant
7253,2246,2025-07-24 00:00:00,view,Home & Kitchen,variant
7253,2246,2025-07-24 00:03:00,add_to_cart,Books,variant
7254,2247,2025-07-11 00:00:00,view,Electronics,variant
7254,2247,2025-07-11 00:03:00,add_to_cart,Electronics,variant
7254,2247,2025-07-11 00:06:00,checkout,Beauty,variant
7254,2247,2025-07-11 00:09:00,purchase,Home & Kitchen,variant
7255,2248,2025-04-20 00:00:00,view,Sports,variant
7255,2248,2025-04-20 00:03:00,add_to_cart,Home & Kitchen,variant
7256,2248,2025-04-14 00:00:00,view,Beauty,variant
7256,2248,2025-04-14 00:03:00,add_to_cart,Books,variant
7256,2248,2025-04-14 00:06:00,checkout,Sports,variant
7256,2248,2025-04-14 00:09:00,purchase,Beauty,variant
7257,2248,2025-05-08 00:00:00,view,Electronics,variant
7258,2248,2025-04-19 00:00:00,view,Books,variant
7259,2248,2025-05-13 00:00:00,view,Electronics,variant
7259,2248,2025-05-13 00:03:00,add_to_cart,Sports,variant
7259,2248,2025-05-13 00:06:00,checkout,Beauty,variant
7259,2248,2025-05-13 00:09:00,purchase,Home & Kitchen,variant
7260,2249,2025-03-19 00:00:00,view,Home & Kitchen,variant
7261,2249,2025-03-03 00:00:00,view,Home & Kitchen,variant
7261,2249,2025-03-03 00:03:00,add_to_cart,Sports,variant
7261,2249,2025-03-03 00:06:00,checkout,Sports,variant
7261,2249,2025-03-03 00:09:00,purchase,Fashion,variant
7262,2249,2025-04-11 00:00:00,view,Home & Kitchen,variant
7262,2249,2025-04-11 00:03:00,add_to_cart,Home & Kitchen,variant
7262,2249,2025-04-11 00:06:00,checkout,Fashion,variant
7262,2249,2025-04-11 00:09:00,purchase,Books,variant
7263,2249,2025-04-24 00:00:00,view,Beauty,variant
7264,2249,2025-04-19 00:00:00,view,Fashion,variant
7265,2249,2025-04-04 00:00:00,view,Fashion,variant
7265,2249,2025-04-04 00:03:00,add_to_cart,Books,variant
7266,2250,2025-05-06 00:00:00,view,Books,control
7266,2250,2025-05-06 00:03:00,add_to_cart,Sports,control
7266,2250,2025-05-06 00:06:00,checkout,Home & Kitchen,control
7266,2250,2025-05-06 00:09:00,purchase,Sports,control
7267,2250,2025-05-13 00:00:00,view,Sports,control
7268,2251,2025-06-24 00:00:00,view,Sports,control
7269,2251,2025-07-03 00:00:00,view,Home & Kitchen,control
7270,2251,2025-06-29 00:00:00,view,Beauty,control
7271,2252,2025-06-30 00:00:00,view,Beauty,control
7271,2252,2025-06-30 00:03:00,add_to_cart,Beauty,control
7272,2252,2025-07-01 00:00:00,view,Home & Kitchen,control
7273,2252,2025-06-17 00:00:00,view,Fashion,control
7273,2252,2025-06-17 00:03:00,add_to_cart,Books,control
7273,2252,2025-06-17 00:06:00,checkout,Fashion,control
7273,2252,2025-06-17 00:09:00,purchase,Fashion,control
7274,2252,2025-06-23 00:00:00,view,Sports,control
7274,2252,2025-06-23 00:03:00,add_to_cart,Electronics,control
7275,2253,2025-05-02 00:00:00,view,Electronics,variant
7275,2253,2025-05-02 00:03:00,add_to_cart,Beauty,variant
7275,2253,2025-05-02 00:06:00,checkout,Sports,variant
7275,2253,2025-05-02 00:09:00,purchase,Home & Kitchen,variant
7276,2253,2025-05-03 00:00:00,view,Fashion,variant
7277,2254,2025-07-08 00:00:00,view,Books,control
7278,2254,2025-06-19 00:00:00,view,Books,control
7279,2254,2025-07-31 00:00:00,view,Home & Kitchen,control
7280,2255,2025-04-30 00:00:00,view,Sports,control
7280,2255,2025-04-30 00:03:00,add_to_cart,Fashion,control
7281,2256,2025-07-07 00:00:00,view,Electronics,variant
7281,2256,2025-07-07 00:03:00,add_to_cart,Fashion,variant
7281,2256,2025-07-07 00:06:00,checkout,Fashion,variant
7281,2256,2025-07-07 00:09:00,purchase,Fashion,variant
7282,2256,2025-07-14 00:00:00,view,Books,variant
7283,2256,2025-07-26 00:00:00,view,Electronics,variant
7284,2257,2025-07-22 00:00:00,view,Fashion,variant
7284,2257,2025-07-22 00:03:00,add_to_cart,Electronics,variant
7284,2257,2025-07-22 00:06:00,checkout,Home & Kitchen,variant
7284,2257,2025-07-22 00:09:00,purchase,Electronics,variant
7285,2257,2025-08-07 00:00:00,view,Sports,variant
7285,2257,2025-08-07 00:03:00,add_to_cart,Electronics,variant
7286,2258,2025-06-24 00:00:00,view,Fashion,control
7286,2258,2025-06-24 00:03:00,add_to_cart,Books,control
7287,2259,2025-04-04 00:00:00,view,Sports,control
7287,2259,2025-04-04 00:03:00,add_to_cart,Electronics,control
7287,2259,2025-04-04 00:06:00,checkout,Fashion,control
7287,2259,2025-04-04 00:09:00,purchase,Electronics,control
7288,2259,2025-07-13 00:00:00,view,Fashion,control
7289,2259,2025-06-29 00:00:00,view,Books,control
7290,2260,2025-08-29 00:00:00,view,Sports,variant
7290,2260,2025-08-29 00:03:00,add_to_cart,Sports,variant
7290,2260,2025-08-29 00:06:00,checkout,Sports,variant
7290,2260,2025-08-29 00:09:00,purchase,Beauty,variant
7291,2260,2025-09-11 00:00:00,view,Fashion,variant
7291,2260,2025-09-11 00:03:00,add_to_cart,Sports,variant
7292,2261,2025-03-05 00:00:00,view,Books,control
7292,2261,2025-03-05 00:03:00,add_to_cart,Books,control
7293,2261,2025-03-10 00:00:00,view,Books,control
7294,2261,2025-04-18 00:00:00,view,Sports,control
7294,2261,2025-04-18 00:03:00,add_to_cart,Fashion,control
7294,2261,2025-04-18 00:06:00,checkout,Beauty,control
7295,2261,2025-04-15 00:00:00,view,Sports,control
7295,2261,2025-04-15 00:03:00,add_to_cart,Beauty,control
7296,2262,2025-08-29 00:00:00,view,Beauty,control
7297,2262,2025-08-30 00:00:00,view,Books,control
7298,2262,2025-08-24 00:00:00,view,Home & Kitchen,control
